crawl_run_id,target_id,category,item_id,item_description,item_count,selector_or_xpath_available,raw_json_path
WVRUN_001,WV_COURSE_C022,alert,link_redundant,Redundant link,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,alert,accesskey,Accesskey,6,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,alert,text_small,Very small text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,alert,title_redundant,Redundant title text,11,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,alert,table_layout,Layout table,14,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,feature,alt,Alternative text,7,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,feature,alt_link,Linked image with alternative text,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,feature,figure,Figure,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,feature,label,Form label,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,feature,link_skip,Skip link,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,feature,link_skip_target,Skip link target,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,table_data,Data table,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,th,Table header cell,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,h1,Heading level 1,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,h2,Heading level 2,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,h3,Heading level 3,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,h4,Heading level 4,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,ol,Ordered list,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,ul,Unordered list,12,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,nav,Navigation,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,search,Search,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,footer,Footer,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,structure,aside,Aside,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,aria,aria,ARIA,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,aria,aria_label,ARIA label,75,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,aria,aria_button,ARIA button,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C022,aria,aria_hidden,ARIA hidden,40,True,wave/data/raw/WVRUN_001/WV_COURSE_C022.json
WVRUN_001,WV_COURSE_C023,error,label_missing,Missing form label,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,error,link_empty,Empty link,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,error,aria_reference_broken,Broken ARIA reference,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,contrast,contrast,Very low contrast,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,alert,label_orphaned,Orphaned form label,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,alert,heading_skipped,Skipped heading level,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,alert,link_redundant,Redundant link,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,alert,link_pdf,Link to PDF document,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,alert,noscript,Noscript element,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,alert,text_small,Very small text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,alert,title_redundant,Redundant title text,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,feature,alt_link,Linked image with alternative text,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,feature,label,Form label,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,feature,link_skip,Skip link,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,feature,link_skip_target,Skip link target,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,structure,h1,Heading level 1,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,structure,h2,Heading level 2,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,structure,h3,Heading level 3,7,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,structure,ul,Unordered list,39,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,structure,iframe,Inline frame,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,structure,nav,Navigation,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,structure,search,Search,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,structure,aside,Aside,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,aria,aria,ARIA,165,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,aria,aria_label,ARIA label,189,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,aria,aria_tabindex,ARIA tabindex,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,aria,aria_menu,ARIA menu,30,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,aria,aria_hidden,ARIA hidden,37,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,aria,aria_expanded,ARIA expanded,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C023,aria,aria_haspopup,ARIA popup,29,True,wave/data/raw/WVRUN_001/WV_COURSE_C023.json
WVRUN_001,WV_COURSE_C024,error,label_missing,Missing form label,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,error,link_empty,Empty link,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,error,aria_reference_broken,Broken ARIA reference,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,contrast,contrast,Very low contrast,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,alert,label_orphaned,Orphaned form label,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,alert,heading_skipped,Skipped heading level,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,alert,link_redundant,Redundant link,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,alert,link_pdf,Link to PDF document,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,alert,noscript,Noscript element,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,alert,text_small,Very small text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,alert,title_redundant,Redundant title text,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,feature,alt_link,Linked image with alternative text,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,feature,label,Form label,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,feature,link_skip,Skip link,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,feature,link_skip_target,Skip link target,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,structure,h1,Heading level 1,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,structure,h2,Heading level 2,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,structure,h3,Heading level 3,7,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,structure,ul,Unordered list,39,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,structure,iframe,Inline frame,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,structure,nav,Navigation,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,structure,search,Search,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,structure,aside,Aside,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,aria,aria,ARIA,165,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,aria,aria_label,ARIA label,189,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,aria,aria_tabindex,ARIA tabindex,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,aria,aria_menu,ARIA menu,30,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,aria,aria_hidden,ARIA hidden,37,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,aria,aria_expanded,ARIA expanded,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C024,aria,aria_haspopup,ARIA popup,29,True,wave/data/raw/WVRUN_001/WV_COURSE_C024.json
WVRUN_001,WV_COURSE_C025,error,aria_menu_broken,Broken ARIA menu,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,alert,alt_duplicate,A nearby image has the same alternative text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,alert,image_title,Image with title,13,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,alert,label_title,Unlabeled form control with title,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,alert,heading_skipped,Skipped heading level,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,alert,link_redundant,Redundant link,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,alert,link_pdf,Link to PDF document,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,alert,noscript,Noscript element,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,alert,accesskey,Accesskey,41,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,alert,title_redundant,Redundant title text,76,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,alert,youtube_video,YouTube video,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,feature,alt,Alternative text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,feature,alt_null,Null or empty alternative text,12,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,feature,alt_link,Linked image with alternative text,16,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,feature,label,Form label,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,feature,fieldset,Fieldset,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,structure,h1,Heading level 1,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,structure,h2,Heading level 2,21,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,structure,h3,Heading level 3,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,structure,h4,Heading level 4,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,structure,ul,Unordered list,29,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,structure,iframe,Inline frame,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,structure,header,Header,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,structure,nav,Navigation,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,aria,aria_label,ARIA label,13,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,aria,aria_tabindex,ARIA tabindex,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,aria,aria_hidden,ARIA hidden,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C025,aria,aria_expanded,ARIA expanded,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C025.json
WVRUN_001,WV_COURSE_C026,error,alt_link_missing,Linked image missing alternative text,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,error,aria_menu_broken,Broken ARIA menu,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,alert,alt_duplicate,A nearby image has the same alternative text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,alert,image_title,Image with title,13,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,alert,label_title,Unlabeled form control with title,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,alert,heading_skipped,Skipped heading level,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,alert,noscript,Noscript element,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,alert,accesskey,Accesskey,41,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,alert,title_redundant,Redundant title text,73,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,feature,alt,Alternative text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,feature,alt_null,Null or empty alternative text,12,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,feature,alt_link,Linked image with alternative text,15,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,feature,label,Form label,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,feature,fieldset,Fieldset,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,structure,h1,Heading level 1,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,structure,h2,Heading level 2,26,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,structure,h3,Heading level 3,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,structure,h4,Heading level 4,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,structure,ul,Unordered list,30,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,structure,header,Header,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,structure,nav,Navigation,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,aria,aria_label,ARIA label,13,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,aria,aria_tabindex,ARIA tabindex,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,aria,aria_hidden,ARIA hidden,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C026,aria,aria_expanded,ARIA expanded,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C026.json
WVRUN_001,WV_COURSE_C027,error,label_missing,Missing form label,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,error,heading_empty,Empty heading,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,alert,heading_skipped,Skipped heading level,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,alert,link_redundant,Redundant link,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,alert,link_pdf,Link to PDF document,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,alert,noscript,Noscript element,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,alert,text_small,Very small text,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,alert,text_justified,Justified text,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,alert,underline,Underlined text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,alert,title_redundant,Redundant title text,64,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,alert,html5_video_audio,HTML5 video or audio,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,feature,alt,Alternative text,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,feature,alt_link,Linked image with alternative text,10,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,feature,label,Form label,35,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,feature,fieldset,Fieldset,25,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,feature,link_skip,Skip link,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,feature,link_skip_target,Skip link target,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,feature,lang,Language,6,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,table_data,Data table,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,th,Table header cell,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,h1,Heading level 1,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,h2,Heading level 2,26,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,h3,Heading level 3,16,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,h4,Heading level 4,6,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,h5,Heading level 5,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,ol,Ordered list,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,ul,Unordered list,56,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,iframe,Inline frame,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,nav,Navigation,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,search,Search,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,aside,Aside,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,structure,region,Generic region,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,aria,aria,ARIA,228,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,aria,aria_label,ARIA label,341,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,aria,aria_describedby,ARIA description,14,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,aria,aria_tabindex,ARIA tabindex,111,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,aria,aria_live_region,ARIA alert or live region,91,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,aria,aria_button,ARIA button,15,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,aria,aria_hidden,ARIA hidden,153,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,aria,aria_expanded,ARIA expanded,42,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C027,aria,aria_haspopup,ARIA popup,23,True,wave/data/raw/WVRUN_001/WV_COURSE_C027.json
WVRUN_001,WV_COURSE_C028,error,label_missing,Missing form label,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C028.json
WVRUN_001,WV_COURSE_C028,error,heading_empty,Empty heading,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C028.json
WVRUN_001,WV_COURSE_C028,error,th_empty,Empty table header,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C028.json
WVRUN_001,WV_COURSE_C028,alert,heading_skipped,Skipped heading level,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C028.json
WVRUN_001,WV_COURSE_C028,alert,link_redundant,Redundant link,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C028.json
